"V1"	"V2"	"scs.cpart"
"B1_321.C5G5"	8.74909417387644	-11.3618637921884	9
"B1_203.C5B4"	-3.01057310343652	0.283043687930437	1
"B1_261.C5G5"	12.3484563729793	11.098057827607	7
"B1_282.C5G5"	-10.9363754744866	-4.09580718676555	2
"B1_134.C5B4"	8.42792840796175	-4.46002910752674	9
"B1_113.C5B4"	-14.2964633554986	-1.18797440525615	2
"B1_201.C5B4"	4.47884303676347	0.750517097997643	3
"B1_245.C5G5"	8.69749052081256	8.03535744554471	7
"B1_150.C5B4"	-9.18141573689319	-9.55888553197042	2
"B1_197.C5B4"	8.56209895966814	-8.84872240692222	9
"B1_229.C5G5"	-34.6074894862857	2.15410140854399	12
"B1_78.C5B4"	7.14869174728722	-5.22345799896581	9
"B1_331.C5G5"	-37.732099859304	3.68674229985829	4
"B1_54.C5B4"	-38.3815925365505	0.776694515361008	4
"B1_216.C5B4"	12.8102402758775	-6.37481151391829	7
"B1_136.C5B4"	13.4529317457655	-5.91982562904961	9
"B1_66.C5B4"	8.51441188804097	-4.52471361465536	5
"B1_123.C5B4"	-13.4702676928733	-9.95602991425809	2
"B1_22.C5F2"	3.85423283468857	-2.11624516619898	3
"B1_227.C5G5"	24.3857706455235	7.07535319523604	6
"B1_70.C5B4"	17.4284546703616	-1.79269799490649	5
"B1_322.C5G5"	-5.5066184850301	6.24230870419223	1
"B1_133.C5B4"	-7.0740934181508	5.0044849796059	1
"B1_91.C5B4"	-37.6306701460382	4.14831524376078	4
"B1_329.C5G5"	10.4471952938873	6.81913242585837	7
"B1_306.C5G5"	-4.03872311977239	2.05709997262339	2
"B1_36.C5B4"	18.6328964765343	-3.00647899666646	2
"B1_324.C5G5"	9.99745785487401	6.92894723315653	7
"B1_279.C5G5"	10.7504994994468	4.22846701407156	7
"B1_95.C5B4"	5.48629206078972	-10.7796241524596	9
"B1_12.C5F2"	18.6858630093926	3.91919734874969	7
"B1_46.C5F2"	19.1016172608196	12.9311977495355	6
"B1_50.C5B4"	10.7944307771906	8.83259674843688	9
"B1_292.C5G5"	19.7375194301125	10.6751611832611	6
"B1_84.C5B4"	14.5999595795037	12.6747181511267	7
"B1_173.C5B4"	14.0960980189215	7.13498320721459	7
"B1_76.C5B4"	10.0229649306294	7.14257273158421	7
"B1_172.C5B4"	17.7315994429355	-0.786206163478189	7
"B1_145.C5B4"	12.7003959783804	-5.48607448177201	7
"B1_8.C5F2"	22.0015000588789	3.20090571306439	6
"B1_262.C5G5"	19.6196780415278	15.9098616746689	6
"B1_166.C5B4"	-4.27208862722897	5.25328261890438	1
"B1_258.C5G5"	12.1378539972251	-4.86457541825401	7
"B1_231.C5G5"	-10.8032156882573	0.00663651497054792	2
"B1_120.C5B4"	16.1976159835571	4.12396524816224	7
"B1_25.C5B4"	-0.287407625388096	8.37977465330093	1
"B1_232.C5H10"	-9.3261519827906	-21.1015035782904	5
"B1_64.C5B4"	-5.40484578548426	4.73851183673211	1
"B1_112.C5B4"	-14.343005415831	-1.50874682011139	2
"B1_255.C5G5"	18.9534486973467	9.63113592311367	6
"B1_49.C5B4"	13.6685296563379	10.8390652493013	6
"B1_111.C5B4"	12.6175227682646	8.17077492336836	7
"B1_354.C5G5"	-9.62720462899257	4.72379422219917	1
"B1_117.C5B4"	2.22535966765839	7.23161058121324	3
"B1_221.C5G5"	23.0058903506675	5.79749201695481	6
"B1_153.C5B4"	10.1988232220511	3.1430086853518	7
"B1_335.C5G5"	-9.44056067833905	-0.483265528979567	1
"B1_89.C5B4"	0.639189241782455	9.60263772393233	6
"B1_18.C5F2"	15.2781532649946	9.40026896833945	6
"B1_140.C5B4"	10.3566971095979	-4.25139217247595	9
"B1_320.C5G5"	-11.9690926569852	-4.76876232306477	2
"B1_26.C5B4"	17.6733110776727	0.497238180215666	3
"B1_141.C5B4"	16.1652125090176	13.384627945463	6
"B1_181.C5B4"	7.42548383843663	-1.15100697110493	3
"B1_71.C5B4"	-11.6528603769353	-9.52366627529312	2
"B1_305.C5G5"	19.580782408461	13.5771083377859	6
"B1_341.C5G5"	21.5742009392088	12.5622222565299	6
"B1_61.C5B4"	11.2705935522917	13.02499444145	1
"B1_274.C5G5"	24.5723192463878	9.03302679424555	3
"B1_177.C5B4"	17.8147081293239	0.492712706465192	3
"B1_53.C5B4"	16.9483991067095	15.8455641870293	6
"B1_44.C5B4"	22.3821464010727	3.90279098865636	7
"B1_15.C5F2"	-11.797518446255	-1.82435328498719	1
"B1_244.C5G5"	22.035309994325	13.9993488763569	6
"B1_313.C5G5"	23.3083550393208	8.31499156220494	6
"B1_182.C5B4"	8.08902145433191	-4.00349743329691	9
"B1_167.C5B4"	4.64396348842764	-2.00780675063109	3
"B1_38.C5B4"	16.2873017920711	14.4346168090152	6
"B1_21.C5F2"	-4.60198201877955	5.05971601323029	1
"B1_283.C5G5"	-6.42252386800976	8.19133172038133	1
"B1_116.C5B4"	-5.67461939767755	5.1449924759158	1
"B1_334.C5G5"	27.2964312076871	11.1044222291604	6
"B1_188.C5B4"	-0.277091638739489	-0.503233672530744	3
"B1_264.C5G5"	28.4277805655731	6.5841899475308	3
"B1_189.C5B4"	-8.32166101964854	-8.54851643633541	2
"B1_39.C5B4"	13.6295111160194	-10.0997767510481	7
"B1_131.C5B4"	9.54223610742533	-4.93851961376023	5
"B1_278.C5G5"	9.79730393697002	-8.04304577236422	9
"B1_94.C5B4"	-2.2714307870418	3.67296374458842	1
"B1_337.C5G5"	26.6398950765725	5.51481302825098	6
"B1_317.C5G5"	7.10672324743419	-11.1522937285398	9
"B1_59.C5B4"	-3.1162555738037	12.3286719345811	9
"B1_82.C5B4"	7.84992351688017	-3.72552303661978	3
"B1_372.C5G5"	25.4661697416825	13.5025181882718	6
"B1_114.C5B4"	-6.83805866872145	20.6658696084941	8
"B1_31.C5B4"	0.625463238098383	5.9285655658587	9
"B1_288.C5G5"	28.7333487051474	7.96557748752432	3
"B1_257.C5G5"	22.3001342272051	13.0665016542524	6
"B1_68.C5B4"	16.2738971557416	3.1007183169437	7
"B1_148.C5B4"	18.837820760729	-1.81588379583657	7
"B1_5.C5F2"	18.0432316333783	0.939969862286294	6
"B1_187.C5B4"	27.1167303088295	-1.54785691909486	6
"B1_119.C5B4"	15.8264656657314	12.1371827462476	7
"B1_149.C5B4"	13.4515210416285	14.4081582367318	7
"B1_265.C5G5"	7.2684683279105	-3.33364203114533	3
"B1_103.C5B4"	21.8521692499166	2.79628926907841	6
"B1_7.C5F2"	7.05857451952482	-7.81573475440441	9
"B1_58.C5B4"	-1.55581026875356	4.88780068743579	9
"B1_160.C5B4"	-37.4373957433252	4.478884617976	4
"C1_209.C9C10"	-39.0125207292867	1.39656504773298	4
"C1_190.C9C10"	-34.0529837329148	3.23933189199885	4
"C1_180.C9C10"	-35.1285983615087	3.94910002137839	4
"C1_151.C9C10"	-37.3007575983623	2.03159394124613	4
"C1_54.C9C10"	-35.2611662027154	1.78218766412671	4
"C1_170.C9C10"	-37.4042645725723	4.23358451872402	12
"C1_328.C9E10"	26.1101324420524	11.2665454157445	6
"C1_36.C9C10"	14.2486358643867	-10.0586360952696	6
"C1_181.C9C10"	-32.667002345036	2.72672861590948	4
"C1_88.C9C10"	-6.97842487002249	15.664298484536	11
"C1_70.C9C10"	17.6823629451179	0.0954035135928763	7
"C1_312.C9E10"	-3.97769807761761	13.1475479975486	11
"C1_177.C9C10"	-11.1176590927534	3.39079265438136	1
"C1_60.C9C10"	-9.92900486807175	-20.7639103886204	5
"C1_140.C9C10"	17.4546101251218	-1.30551468859299	7
"C1_241.C9C10"	-5.81694395567124	14.6641660798284	11
"C1_300.C9E10"	-32.3681675863224	3.33773024134605	4
"C1_377.C9E10"	18.7372529799076	10.3730822542372	6
"C1_20.C9C10"	-12.9321460267965	1.92610098710611	1
"C1_299.C9E10"	-34.3209166281695	2.81013734919323	12
"C1_239.C9C10"	-11.4368008615219	-2.42904707518334	2
"C1_318.C9E10"	25.4914120571578	9.26460819523561	6
"C1_142.C9C10"	-1.8749452525818	4.74876809037565	1
"C1_38.C9C10"	-4.49443162046476	4.02009474498009	1
"C1_295.C9E10"	15.9460709225811	15.4185543112278	6
"C1_308.C9E10"	21.0653200106095	12.7182179061918	6
"C1_104.C9C10"	16.2027241383809	1.98324432481502	7
"C1_85.C9C10"	-38.8762205997733	2.84580777900572	4
"C1_334.C9E10"	12.7161335282436	20.1622058965631	3
"C1_302.C9E10"	-9.01162686652878	4.82832466507713	1
"C1_335.C9E10"	-5.45585739841494	-4.28322359492613	2
"C1_347.C9E10"	-17.3397871317666	-7.8781229357164	2
"C1_253.C9E10"	23.9478284350865	6.58437603621763	6
"C1_346.C9E10"	20.4358729775962	11.0379592676372	6
"C1_81.C9C10"	16.9107161802544	-0.470741364530131	7
"C1_174.C9C10"	-9.6062106686999	4.50124602892617	1
"C1_163.C9C10"	-1.78727227093904	-2.41793083977487	9
"C1_254.C9E10"	-35.5444537513344	4.84534281245033	4
"C1_208.C9C10"	-9.15828245417536	-21.961462472769	5
"C1_213.C9C10"	-40.0536453881827	2.49053875394464	4
"C1_127.C9C10"	17.1678142690289	2.61052743504476	7
"C1_95.C9C10"	6.59083385790696	-9.30589598222034	9
"C1_122.C9C10"	-10.6253715747494	-22.3410039620332	5
"C1_114.C9C10"	-11.24924120577	-3.87081547841975	2
"C1_319.C9E10"	-7.61416901779783	2.92199220511438	1
"C1_353.C9E10"	-34.3458867976532	2.71749333186465	12
"C1_30.C9C10"	-36.2607590054248	7.01650780436346	4
"C1_90.C9C10"	-32.8664054597489	4.33709902152813	4
"C1_189.C9C10"	-7.52409526938243	2.7205850254121	1
"C1_375.C9E10"	12.7434042370783	20.1447612190544	3
"C1_294.C9E10"	12.8585733551681	19.2171725106738	2
"C1_99.C9C10"	10.1874537671992	-0.959406412010621	7
"C1_12.C9C10"	21.5376782919884	0.714941983833057	3
"C1_232.C9C10"	14.2975240975293	1.77907126922205	7
"C1_159.C9C10"	-3.56846697262298	3.33193929406434	1
"C1_373.C9E10"	-7.79436908546363	21.170760614487	8
"C1_281.C9E10"	15.0500807830984	8.84635039020618	7
"C1_5.C9C10"	-10.5843646528455	-22.3402694637726	5
"C1_141.C9C10"	-38.6212978036649	1.7357699028233	4
"C1_338.C9E10"	19.4948836846248	12.317498737413	6
"C1_220.C9C10"	12.6790054238129	20.1745242271844	8
"C1_206.C9C10"	-9.21143736682732	-22.634903107689	5
"C1_86.C9C10"	12.7426810149664	20.0411179472351	8
"C1_205.C9C10"	12.7836723581055	20.0983642285273	8
"C1_110.C9C10"	28.2243827554644	-1.59913540092802	2
"C1_297.C9E10"	13.8105724481409	19.3618419285706	6
"C1_101.C9C10"	12.7521617109313	20.1308517056362	6
"C1_342.C9E10"	12.7730891245394	20.1238056836236	8
"C1_298.C9E10"	-7.33747788221095	21.2211964869249	8
"C1_223.C9C10"	-9.64465697888813	-22.5527252109682	5
"C1_102.C9C10"	16.7108850718531	1.2237769926381	3
"C1_133.C9C10"	27.0191132336393	-1.56130598372453	6
"C1_337.C9E10"	12.8589249468982	10.104908874127	7
"C1_276.C9E10"	-6.83008231890854	5.91226390546093	1
"C1_83.C9C10"	12.6198955086843	8.27676185719099	7
"C1_329.C9E10"	1.32946189867519	4.4796703539461	3
"C1_341.C9E10"	11.4679346581093	5.42668645977633	7
"C1_129.C9C10"	11.0451618239748	3.26878460265613	7
"C1_182.C9C10"	-35.3333341132734	3.57326859611411	4
"C1_248.C9C10"	16.6139758005748	-0.214764575827057	5
"C1_371.C9E10"	-10.5430739730051	4.507589850921	1
"C1_352.C9E10"	-33.3169844308976	4.59793513107389	4
"C1_262.C9E10"	-3.23221774821617	-5.27952919829026	2
"C1_91.C9C10"	4.0771823879067	-8.17377400906866	9
"C1_284.C9E10"	11.3109592810335	3.24706482953076	7
"C1_270.C9E10"	8.58712629910593	-12.3161858096021	9
"C1_366.C9E10"	-5.629859525569	6.59756328683181	1
"C1_348.C9E10"	17.2965744464516	7.02084530817532	6
"C1_323.C9E10"	-14.7018912071178	-3.50218258162822	2
"C1_80.C9C10"	-36.3345648216642	2.81359110429147	4
"C1_282.C9E10"	13.8776295636539	14.4444433821591	6
"C1_243.C9C10"	11.8108689874883	9.833431870868	7
"C1_76.C9C10"	7.63884276181513	-4.19045875489588	7
"C1_322.C9E10"	-9.66688818856845	3.08847205746679	1
"C1_202.C9C10"	18.3671170010344	-1.31261217663139	7
"C1_103.C9C10"	10.660307479539	11.86484078113	7
"C1_56.C9C10"	-7.65196426619425	21.0444899733458	8
"C1_192.C9C10"	12.449624659125	8.99897024695547	7
"C1_340.C9E10"	19.8572402967785	9.7947063045662	6
"C1_37.C9C10"	11.3060947737125	8.74799184999459	7
"C1_115.C9C10"	12.8021864785179	-6.89670603684356	6
"C1_78.C9C10"	13.2844907755183	9.55717956916826	2
"C1_275.C9E10"	19.7007595356083	9.92595147100975	6
"C1_8.C9C10"	12.4788357283157	4.88353654452149	3
"C1_273.C9E10"	9.92100651702119	-0.925940659689698	7
"C1_72.C9C10"	-6.33333349067571	-3.1416349914831	2
"C1_64.C9C10"	10.8522517528742	5.71992374717095	7
"C1_176.C9C10"	12.1431465666061	9.20733973691163	7
"C1_252.C9E10"	-7.61779452064945	21.2164945396817	8
"C1_277.C9E10"	12.9729242750374	10.4754696641222	7
"C1_326.C9E10"	-7.2021771847188	5.58753252070976	1
"C1_279.C9E10"	-5.39693549600898	-18.8191084367112	5
"C1_194.C9C10"	-7.25003096870702	4.14978621694054	1
"C1_79.C9C10"	11.6139321776053	-0.250834309542217	7
"C1_168.C9C10"	-9.75614929639845	6.23996275613988	1
"C1_332.C9E10"	-4.44994575297465	3.0114783808687	1
"C1_350.C9E10"	15.9356980335173	6.48375852157686	7
"C1_292.C9E10"	24.5656246704583	11.9473539482049	6
"C1_331.C9E10"	22.5477168973756	11.8206578076756	6
"C1_351.C9E10"	19.3401302034281	5.52770175170191	6
"C1_139.C9C10"	13.2618234567454	0.578623927689248	7
"C1_234.C9C10"	-15.6228574723631	-1.3424756718903	1
"C1_138.C9C10"	15.6160772536986	10.6885136874018	6
"C1_355.C9E10"	16.5923993880563	8.42777957722151	6
"C1_229.C9C10"	18.7433285012965	7.19397454481308	6
"C1_162.C9C10"	-4.6084345795834	-5.01555124234012	2
"C1_321.C9E10"	-11.8828027613189	-6.67733828052483	2
"C1_123.C9C10"	11.295558848368	9.48068735022733	7
"C1_204.C9C10"	7.49084360636018	-8.99751804136914	9
"C1_106.C9C10"	17.3306526085258	-1.20603789451324	7
"C1_233.C9C10"	-10.5813187234823	-22.1014712548551	5
"C1_128.C9C10"	27.7186361509427	-1.33621723338946	6
"C1_25.C9C10"	26.3981097084642	-1.35114022282184	3
"C1_178.C9C10"	14.2841640210811	-1.15848752172989	7
"C1_287.C9E10"	-6.81609998157679	5.76792195253967	1
"C1_16.C9C10"	-9.53719025423735	-21.1025297135213	5
"C1_145.C9C10"	-6.1720749596139	-0.50830882215944	2
"C1_48.C9C10"	14.123582634477	9.14312988638624	2
"C1_237.C9C10"	16.1149278810561	0.397520724556403	7
"C1_6.C9C10"	5.44930724912391	-11.272044350272	9
"C1_259.C9E10"	10.8943290932003	5.45913331204275	7
"C1_263.C9E10"	11.6767955768908	2.85593193151975	3
"C1_98.C9C10"	-11.1277530173582	3.22826026284531	3
"C1_320.C9E10"	14.8051031932781	6.52354820573515	7
"C1_46.C9C10"	18.3173348332369	0.297450363570089	3
"C1_305.C9E10"	19.6675082152672	5.41489426113396	7
"C1_330.C9E10"	-5.44529772145874	6.75433896667655	1
"C1_246.C9C10"	-11.3235322184511	3.10517492222377	1
"C1_32.C9C10"	-8.64705118232209	2.2776707646815	1
"C1_306.C9E10"	24.3777075212058	7.99613240515299	6
"C1_225.C9C10"	9.82211346292424	5.87347594843689	7
"C1_261.C9E10"	21.7518511947993	8.67362477260473	6
"C1_153.C9C10"	8.60216334023109	2.95916691131878	7
"C1_15.C9C10"	11.3498887049675	0.388165138407	7
"C1_143.C9C10"	4.32410045270811	-11.1300447208612	9
"C1_242.C9C10"	13.5234291286362	7.02004908207904	7
"C1_303.C9E10"	5.17812724804834	-7.01287022587598	7
"C1_11.C9C10"	19.6305877250559	7.9918649490082	7
"C1_121.C9C10"	13.7702445856815	14.1776840425245	1
"C1_82.C9C10"	-1.36015943378438	0.654593483862399	3
"C1_158.C9C10"	14.9697754673673	8.09009787248044	6
"C1_304.C9E10"	27.0861334223693	12.3785581527508	6
"C1_349.C9E10"	20.6148567532194	9.72604759509559	6
"C1_271.C9E10"	11.1960379913814	6.23249140476175	7
"C1_226.C9C10"	11.2197730545102	5.58844802215412	7
"C1_14.C9C10"	27.4066545526601	-1.69346075720502	3
"C1_310.C9E10"	6.31532852459403	-11.8529893530482	9
"C1_301.C9E10"	-5.23760550537537	14.0967026689037	11
"C1_84.C9C10"	-0.786585672018233	-10.9701448283133	7
"C1_43.C9C10"	-8.57785055866891	1.49445192100744	1
"C1_130.C9C10"	21.8107322344984	3.36663458646304	6
"C1_152.C9C10"	15.5307132604328	8.33745269531455	7
"C1_112.C9C10"	-39.1117108401126	0.751230086043605	4
"C1_113.C9C10"	11.4125282543529	6.99461248937908	7
"C1_144.C9C10"	19.8579664068696	-2.53225830067037	3
"C1_367.C9E10"	16.9949510374554	10.0186372248355	7
"C1_309.C9E10"	-9.48491441660576	-2.34917806394732	1
"C1_161.C9C10"	4.67389590485485	-7.84295256367064	9
"C1_269.C9E10"	9.97309560852879	5.91744920260983	7
"C1_26.C9C10"	18.8195618089308	9.93128607010324	6
"C1_251.C9E10"	-0.546447882371651	-3.24801940469381	2
"C1_374.C9E10"	26.7839551000248	8.64510309140627	6
"C1_22.C9C10"	5.33357158191245	4.57772122938213	9
"C1_219.C9C10"	17.1944686557995	10.8422926047527	6
"C1_255.C9E10"	13.7427627496931	14.4196485957569	9
"C1_260.C9E10"	-17.2350129722593	-7.78369292305968	2
"C1_228.C9C10"	21.2965747125036	2.3618476493141	6
"C1_324.C9E10"	17.2929246451687	13.3790838600803	6
"C1_171.C9C10"	-6.1750921596725	-20.0376260160342	5
"C1_221.C9C10"	16.3941692686096	12.7062512425804	7
"C1_203.C9C10"	17.9504481986663	-1.31439569655667	7
"C1_272.C9E10"	-8.87382637718526	1.38142532538594	1
"C1_111.C9C10"	9.01960247332597	6.01763335996374	7
"C1_186.C9C10"	-1.93998512855631	4.52176939633113	1
"C1_296.C9E10"	17.17351684883	6.85556640421567	7
"C1_107.C9C10"	20.8515145362475	0.0536595423427084	3
"C1_45.C9C10"	-11.7099611963775	0.173633505183004	1
"C1_89.C9C10"	12.1466572575372	0.737338495915284	3
"C1_137.C9C10"	8.80410209006684	-8.64968665520758	9
"C1_325.C9E10"	20.9464618530534	14.2573455850395	6
"C1_126.C9C10"	14.9149214862054	-3.67326897984765	7
"C1_164.C9C10"	11.9893887147934	-6.05830619736921	9
"C1_290.C9E10"	13.3992731838875	-4.65966527247004	7
"C1_40.C9C10"	-7.78600358915408	2.57064668136386	1
"C1_345.C9E10"	-39.9937361591707	0.745630543331566	4
"C1_288.C9E10"	16.1169938809566	9.15134053773926	6
"C1_125.C9C10"	-5.21851911247657	2.93086986978223	1
"C1_283.C9E10"	2.3619305966619	3.6834136981363	3
"C1_93.C9C10"	16.9499919385473	-1.31711892490142	5
"C1_68.C9C10"	15.6903987016451	0.562000460851211	7
"C1_378.C9E10"	21.2660474689995	6.11491484702331	3
"C1_207.C9C10"	18.4256497352202	7.03890527900589	7
"C1_157.C9C10"	21.182913947685	3.15105492058779	6
"C1_267.C9E10"	24.6499645474147	13.6556330931146	6
"C1_65.C9C10"	4.92892635084863	-0.64203456964561	9
"C1_66.C9C10"	16.3999884267139	1.01003938061887	7
"C1_274.C9E10"	-8.13078847890253	6.59309349050075	1
"C1_124.C9C10"	11.5900788439529	9.74372588860693	7
"C1_344.C9E10"	20.3186787262315	11.8239179379005	6
"C1_160.C9C10"	8.24965880740048	2.63850553141072	7
"C1_289.C9E10"	9.86051079293526	5.55979725920965	7
"C1_258.C9E10"	17.1489110708649	7.44692788649812	7
"C1_379.C9E10"	-6.08670755076228	6.07029677852239	1
"C1_73.C9C10"	-13.1546753900014	1.91102392685453	1
"C1_369.C9E10"	16.7729084253627	6.6430071532667	7
"C1_49.C9C10"	15.9363622933856	8.53604942717458	6
"C1_183.C9C10"	13.0325967199803	-6.36989823309434	9
"C1_118.C9C10"	-14.8070491609083	0.0380016952865122	1
"C1_96.C9C10"	14.6005045364185	10.4725372808847	7
"C1_193.C9C10"	18.0066022049881	3.12804482357116	7
"C1_201.C9C10"	-0.681256124677313	0.0883195705503195	3
"C1_236.C9C10"	14.1290080545568	11.7234762385023	7
"C1_200.C9C10"	12.6254217632333	0.652054179902005	3
"C1_307.C9E10"	2.47586701684554	4.75640386203697	3
"C1_185.C9C10"	14.5257771706149	0.422952298412	7
"C1_364.C9E10"	17.0477000001346	14.8141260728312	6
"C1_184.C9C10"	14.7896527130501	0.405887522633297	7
"C1_211.C9C10"	-39.7051858985676	2.13664087048652	4
"C1_167.C9C10"	-31.5507025561138	1.81377783099871	4
"C1_67.C9C10"	12.6097728563706	9.07082265814139	2
"C1_370.C9E10"	25.7864501573185	6.75527618509841	6
"C1_210.C9C10"	4.97216386111456	-0.925568317955635	3
"C1_169.C9C10"	17.9213991629637	6.58956662669269	7
"C1_154.C9C10"	-36.7287210256091	-0.269145984656048	4
"C1_33.C9C10"	-11.3161768706762	-21.9250271165155	5
"C1_212.C9C10"	17.8736804226389	-2.72749527433281	7
"C1_69.C9C10"	4.88209570624388	-0.894226488117636	3
"C1_17.C9C10"	-32.580615138151	3.14214342764228	4
"C1_217.C9C10"	6.66967653561124	-12.4166648395616	9
"C1_280.C9E10"	22.0147744975127	13.9984850139605	6
"C1_134.C9C10"	17.906871333544	-1.76254793964361	6
"C1_285.C9E10"	14.8848807461467	5.52774389909938	7
"C1_2.C9C10"	12.2705356782975	1.00639482688662	7
"C1_156.C9C10"	17.6775217031556	-0.573896369315902	3
"C1_131.C9C10"	6.11695213586435	-11.5621446566664	9
"C1_24.C9C10"	-35.2856568210675	5.96731910333768	4
"C1_197.C9C10"	7.87965613801558	-11.4175683612231	9
"C1_257.C9E10"	21.7498943707496	13.6681627778721	6
"C1_51.C9C10"	6.7034341576601	-13.0461991848118	9
"C1_74.C9C10"	-8.65836484550001	2.71101667608243	1
"C1_4.C9C10"	11.6660871007964	-6.73335916144436	9
"C1_249.C9E10"	-5.74071758899335	2.77878096910358	1
"C1_317.C9E10"	7.72983987078122	12.5578866096335	1
"C1_166.C9C10"	6.67349524901521	-12.9758740366312	9
"C1_363.C9E10"	11.9454419995373	-10.368569962978	9
"C1_244.C9C10"	12.4641479653574	0.308078670159943	7
"C1_13.C9C10"	-3.91146461386973	8.3199861758089	1
"C1_256.C9E10"	6.4824741195278	-12.3418404811221	9
"C1_240.C9C10"	12.6765155673562	-2.1581846612863	7
"C1_333.C9E10"	22.6034668321548	11.3387739373399	6
"C1_222.C9C10"	10.7900309709315	9.51379200787218	7
"C1_52.C9C10"	15.4881993798045	-0.627567210749034	6
"C1_293.C9E10"	21.9405960667755	9.4486419380297	6
"C1_339.C9E10"	-7.3147442672661	6.53235811186153	1
"C1_58.C9C10"	13.0375838336871	-6.52509192380121	9
"C1_100.C9C10"	-4.61046888703042	5.88427341274089	1
"C1_92.C9C10"	21.3030683095926	3.66266739362781	6
"C1_63.C9C10"	20.4798691564225	6.28403424426394	3
"C1_173.C9C10"	-7.43301836421388	0.214520508584282	1
"C1_150.C9C10"	20.7507963397982	1.58127172428933	3
"C1_53.C9C10"	14.6960172071285	-7.01492401315627	6
"C1_31.C9C10"	8.9777635975125	9.66441385102317	7
"C1_336.C9E10"	-32.7490429808602	1.62665519012146	4
"C1_215.C9C10"	-11.9362817521443	4.44043970549816	1
"C1_247.C9C10"	8.72661375258606	6.50596984763174	7
"C1_199.C9C10"	17.7136925353163	2.23111667255211	7
"C1_188.C9C10"	4.54184389045399	-1.6269532887765	3
"C1_61.C9C10"	3.57868040699385	-0.876810274599059	3
"C1_238.C9C10"	2.2435944825223	-4.81107635566667	9
"C1_105.C9C10"	15.6605175259472	-3.1560574070714	7
"C1_316.C9E10"	-14.1820980432536	-3.17626990351036	2
"C1_278.C9E10"	28.4569504418302	11.9712309585502	6
"C1_18.C9C10"	11.9677874023306	6.51846541650438	7
"C1_214.C9C10"	10.4587002359506	10.5161942186766	7
"D1_169.C9B8"	-7.53925782816903	-9.18592264222829	2
"D1_6.C9E10"	-33.0447481739754	4.50268904041813	4
"D1_179.C9B8"	-33.9896710433407	1.30418718883592	4
"D1_108.C9B8"	-9.03763997760009	-13.0276938230705	2
"D1_335.C9D12"	24.2846240291963	12.3888201898923	6
"D1_315.C9D12"	14.5610919700252	15.6668142492401	11
"D1_269.C9D12"	24.039036635239	11.997139037618	6
"D1_307.C9D12"	-2.86480866132949	4.40634800374671	1
"D1_110.C9B8"	-9.66149646431237	-7.54470385288554	2
"D1_72.C9B8"	-8.42190109512167	-9.64207250559024	2
"D1_93.C9B8"	9.84227211824469	-6.92518742223214	9
"D1_155.C9B8"	9.64390561523963	-0.518281066140401	7
"D1_198.C9B8"	-15.1690658623739	-4.7781727935928	2
"D1_350.C9D12"	20.1133232297532	12.1990050228919	6
"D1_146.C9B8"	-6.0685705798696	-5.25846706765893	2
"D1_380.C9D12"	25.8253508155081	12.7421679146548	6
"D1_142.C9B8"	10.3765692930025	-7.0812187945664	9
"D1_190.C9B8"	-7.28217247238456	1.7054093744109	1
"D1_249.C9D12"	25.9095469226073	12.1858141332427	6
"D1_245.C9D12"	22.0493708792862	12.397755604353	6
"D1_368.C9D12"	25.7532530915815	12.7011928350885	6
"D1_175.C9B8"	9.67116078806916	-3.77332580969026	7
"D1_148.C9B8"	-13.5786408880787	-2.93302259550354	2
"D1_123.C9B8"	-13.7641830354808	-2.43580778234665	2
"D1_283.C9D12"	14.0494688707443	19.5144934108616	6
"D1_243.C9B8"	-10.9040244786765	-8.16516069141368	2
"D1_102.C9B8"	-6.41969302652474	-1.06382674183527	2
"D1_336.C9D12"	-35.0804411900322	3.72062582367808	4
"D1_242.C9B8"	-6.38502474022438	4.1439240695304	1
"D1_176.C9B8"	-34.0104482740945	3.93573901226336	4
"D1_15.C9E10"	0.0598563964665839	2.33088008344577	1
"D1_374.C9D12"	-35.4986291259097	6.0475560584569	4
"D1_310.C9D12"	-1.6697125123721	8.27030055442984	1
"D1_78.C9B8"	9.84947262064648	-4.81556866277934	7
"D1_352.C9D12"	20.450293441753	10.8213639103901	6
"D1_341.C9D12"	25.5874686069695	12.15088171471	6
"D1_171.C9B8"	-2.90032968604547	4.81918042668816	9
"D1_194.C9B8"	-3.85477480334787	3.77683489242204	1
"D1_27.C9E10"	-8.47550707301799	3.1166426768214	1
"D1_348.C9D12"	-12.0168436598099	-3.85857376552675	2
"D1_104.C9B8"	-10.8706388245562	-9.19386765367507	2
"D1_288.C9D12"	24.7379923566168	12.6307768049451	6
"D1_187.C9B8"	-8.13390363807819	-6.55333504973096	2
"D1_221.C9B8"	-35.0012723552505	3.74888118147112	4
"D1_226.C9B8"	-9.80654307563507	-6.48659632196544	2
"D1_64.C9E10"	-10.7422569294117	-20.0486566777628	5
"D1_1.C9E10"	-7.53194173035289	20.7302098876083	8
"D1_263.C9D12"	4.57236655631777	-0.559560707544661	3
"D1_172.C9B8"	-15.6308936013762	-4.7362597032904	2
"D1_9.C9E10"	-36.2198918693484	1.97532359434548	4
"D1_4.C9E10"	21.0396994249082	15.9661511016902	6
"D1_167.C9B8"	-5.75753325306874	1.68373919162707	1
"D1_372.C9D12"	-38.848526101523	2.9736899955909	4
